Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 1024, 1, 1, 32, 0.22966, 0.188702, N/A, 0.00150839, 0.00235506, 1.70984, 0.00789746, 2, 2, 2, 4, 1, 1, 69.4748, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 128, 0.211406, 0.181391, N/A, 0.00393154, 0.00599578, 1.99688, 0.0140896, 2, 2, 1, 2, 1, 1, 38.9417, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 16, 0.237168, 0.20076, N/A, 0.00230359, 0.00207582, 3.84415, 0.015916, 2, 2, 8, 16, 1, 1, 68.9463, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.237168, 0.20076, N/A, 0.00261653, 0.00302664, 3.82561, 0.0165586, 2, 2, 4, 8, 1, 1, 66.2706, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 64, 0.237168, 0.20076, N/A, 0.00322513, 0.00491846, 3.82715, 0.0179156, 2, 2, 2, 4, 1, 1, 61.2511, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 128, 0.237168, 0.20076, N/A, 0.00444741, 0.00870721, 3.85257, 0.0208582, 2, 2, 1, 2, 1, 1, 52.6099, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 256, 0.240413, 0.246192, N/A, 0.0113488, 0.0154773, 3.79378, 0.0386417, 2, 2, 1, 2, 1, 1, 28.3981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.300907, 0.240083, N/A, 0.00311658, 0.00270585, 7.55496, 0.0294181, 2, 2, 8, 16, 1, 1, 74.6037, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 128, 0.300907, 0.240083, N/A, 0.00526041, 0.0139113, 7.56338, 0.0343603, 2, 2, 1, 2, 1, 1, 63.8731, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 256, 0.266296, 0.265682, N/A, 0.0122829, 0.0208024, 7.27443, 0.0515348, 2, 2, 1, 2, 1, 1, 42.5867, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 512, 0.30605, 0.440457, N/A, 0.0372974, 0.0455543, 7.33482, 0.118715, 2, 2, 1, 2, 1, 1, 18.4872, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 16, 0.330297, 0.305266, N/A, 0.00585068, 0.00373043, 14.1971, 0.0567778, 2, 2, 16, 32, 1, 1, 77.3084, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 64, 0.330297, 0.305266, N/A, 0.00746693, 0.0092281, 14.0833, 0.0601444, 2, 2, 4, 8, 1, 1, 72.981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 128, 0.330297, 0.305266, N/A, 0.00961925, 0.0165606, 14.1238, 0.0657022, 2, 2, 2, 4, 1, 1, 66.8075, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 256, 0.330297, 0.305266, N/A, 0.0139322, 0.031234, 14.2352, 0.0772472, 2, 2, 1, 2, 1, 1, 56.8227, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 512, 0.333877, 0.461891, N/A, 0.0390678, 0.056107, 13.7601, 0.143289, 2, 2, 1, 2, 1, 1, 30.6331, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 1024, 0.466027, 1.08377, N/A, 0.135849, 0.148228, 15.2133, 0.404293, 2, 2, 1, 1, 1, 2, 10.857, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.398085, 0.501682, N/A, 0.0112712, 0.00573194, 26.2064, 0.11086, 2, 2, 32, 64, 1, 1, 79.1883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.398085, 0.501682, N/A, 0.0122685, 0.00802053, 26.0146, 0.11102, 2, 2, 16, 32, 1, 1, 79.0736, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 64, 0.442529, 0.39047, N/A, 0.011057, 0.0147001, 27.892, 0.111216, 2, 2, 4, 8, 1, 1, 78.9349, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 128, 0.442529, 0.39047, N/A, 0.0132093, 0.0272601, 27.9324, 0.116773, 2, 2, 2, 4, 1, 1, 75.1781, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 256, 0.442529, 0.39047, N/A, 0.0175223, 0.0523885, 28.0438, 0.128318, 2, 2, 1, 2, 1, 1, 68.4141, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 512, 0.398085, 0.501682, N/A, 0.04239, 0.0769936, 26.61, 0.192291, 2, 2, 1, 2, 1, 1, 45.6537, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 1024, 0.50711, 1.11846, N/A, 0.139292, 0.169235, 27.1464, 0.451645, 2, 2, 1, 1, 1, 2, 19.4374, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 2048, 0.964237, 3.41531, N/A, 0.509494, 0.534252, 34.8496, 1.47518, 2, 2, 1, 1, 1, 2, 5.95098, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.600894, 0.501682, N/A, 0.0130281, 0.00748883, 52.4128, 0.230048, 2, 4, 32, 64, 1, 1, 76.3214, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.510916, 0.587485, N/A, 0.0192042, 0.0108787, 51.6017, 0.208596, 2, 2, 16, 32, 1, 1, 84.1703, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 64, 0.510916, 0.587485, N/A, 0.021211, 0.0180894, 51.5436, 0.212804, 2, 2, 8, 16, 1, 1, 82.5058, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 128, 0.510916, 0.587485, N/A, 0.0252254, 0.0325116, 51.5979, 0.223367, 2, 2, 4, 8, 1, 1, 78.6042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 256, 0.510916, 0.587485, N/A, 0.0332561, 0.0613576, 51.7875, 0.245292, 2, 2, 2, 4, 1, 1, 71.5784, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 512, 0.510916, 0.587485, N/A, 0.0493257, 0.119058, 52.1971, 0.289866, 2, 2, 1, 2, 1, 1, 60.5713, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 1024, 0.588137, 1.17558, N/A, 0.143895, 0.213102, 50.8456, 0.54426, 2, 2, 1, 2, 1, 1, 32.2596, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 2048, 1.00066, 3.47593, N/A, 0.516283, 0.57617, 57.7983, 1.56809, 2, 2, 1, 1, 1, 2, 11.1968, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 4096, 1.76348, 3.41531, N/A, 2.89291, 2.95949, 92.0257, 11.0988, 4, 2, 1, 1, 1, 1, 1.58194, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 16, 0.860325, 0.501682, N/A, 0.0164862, 0.010947, 104.826, 0.469925, 2, 8, 32, 64, 1, 1, 74.7251, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.764343, 0.587485, N/A, 0.0234275, 0.0151021, 103.203, 0.43719, 2, 4, 16, 32, 1, 1, 80.3201, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 64, 0.766335, 0.587485, N/A, 0.0277687, 0.0246471, 103.087, 0.458276, 2, 4, 8, 16, 1, 1, 76.6245, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 128, 0.771324, 0.587485, N/A, 0.0369393, 0.0442255, 103.196, 0.50727, 2, 4, 4, 8, 1, 1, 69.2239, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 256, 0.789345, 0.768285, N/A, 0.0469002, 0.103439, 102.965, 0.440276, 2, 2, 2, 4, 1, 1, 79.7571, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 512, 0.789345, 0.768285, N/A, 0.0629698, 0.20296, 103.375, 0.484851, 2, 2, 1, 2, 1, 1, 72.4246, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 1024, 0.70456, 1.26497, N/A, 0.157522, 0.296987, 98.4639, 0.732511, 2, 2, 1, 2, 1, 1, 47.9381, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 2048, 1.11708, 3.56793, N/A, 0.529642, 0.659786, 103.695, 1.75332, 2, 2, 1, 1, 1, 2, 20.0278, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 4096, 1.83059, 3.47593, N/A, 2.90079, 3.04432, 137.923, 11.2873, 4, 2, 1, 1, 1, 1, 3.11103, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 8192, 3.27192, 3.41531, N/A, 13.3563, 13.6567, 184.051, 43.9235, 8, 2, 1, 1, 1, 1, 0.799461, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 16, 1.04433, 1.17558, N/A, 0.0279181, 0.0154155, 192.317, 0.872973, 2, 8, 64, 32, 4, 1, 80.4496, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 32, 1.04814, 1.17558, N/A, 0.0313707, 0.0202846, 193.238, 0.917781, 2, 8, 32, 64, 1, 1, 76.5219, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 64, 1.0527, 1.17558, N/A, 0.0391842, 0.0306882, 192.734, 0.961341, 2, 8, 16, 32, 1, 1, 73.0545, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 128, 0.965379, 1.26497, N/A, 0.0610868, 0.0548436, 191.763, 0.927139, 2, 4, 8, 16, 1, 1, 75.7496, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 256, 0.975769, 1.26497, N/A, 0.0884135, 0.102986, 192.423, 1.07529, 2, 4, 4, 8, 1, 1, 65.313, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 512, 0.983326, 1.44611, N/A, 0.12264, 0.235718, 192.192, 0.935899, 2, 2, 2, 4, 1, 1, 75.0405, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 1024, 0.983326, 1.44611, N/A, 0.184549, 0.464529, 193.704, 1.1087, 2, 2, 1, 2, 1, 1, 63.3446, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 2048, 1.28823, 3.71206, N/A, 0.556651, 0.827311, 195.376, 2.12292, 2, 2, 1, 1, 1, 2, 33.0819, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 4096, 1.94713, 3.56793, N/A, 2.9153, 3.21273, 229.717, 11.6608, 4, 2, 1, 1, 1, 1, 6.02275, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 8192, 3.33934, 3.47593, N/A, 13.3746, 13.9962, 275.846, 44.3086, 8, 2, 1, 1, 1, 1, 1.58503, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 16384, 6.13627, 3.41531, N/A, 56.8958, 58.1658, 368.103, 174.719, 16, 2, 1, 1, 1, 1, 0.401962, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 16, 1.40792, 1.17558, N/A, 0.0350373, 0.0225347, 384.635, 1.75935, 2, 16, 64, 32, 4, 1, 79.8367, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 64, 1.32018, 1.26497, N/A, 0.0615469, 0.0448961, 383.208, 1.76119, 2, 8, 16, 32, 1, 1, 79.7533, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 128, 1.33425, 1.26497, N/A, 0.0844601, 0.078217, 383.526, 1.92059, 2, 8, 8, 16, 1, 1, 73.1343, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 256, 1.34821, 1.44611, N/A, 0.133305, 0.162932, 382.903, 1.92669, 2, 4, 4, 8, 1, 1, 72.9025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 512, 1.36955, 1.44611, N/A, 0.209827, 0.322906, 384.385, 2.35302, 2, 4, 2, 4, 1, 1, 59.6939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 1024, 1.71588, 1.83565, N/A, 0.238585, 0.799596, 384.072, 1.86053, 2, 2, 1, 2, 1, 1, 75.495, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 2048, 1.61692, 3.9436, N/A, 0.606313, 1.16627, 378.408, 2.858, 2, 2, 1, 2, 1, 1, 49.1465, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 4096, 2.11838, 3.71206, N/A, 2.9434, 3.54862, 413.078, 12.4034, 4, 2, 1, 1, 1, 1, 11.3244, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 8192, 3.45622, 3.56793, N/A, 13.4063, 14.6703, 459.434, 45.0645, 8, 2, 1, 1, 1, 1, 3.11688, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 16384, 6.20435, 3.47593, N/A, 56.9405, 59.522, 551.693, 175.516, 16, 2, 1, 1, 1, 1, 0.800274, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32768, 11.7123, 3.41531, N/A, 234.338, 239.555, 736.206, 696.864, 32, 2, 1, 1, 1, 1, 0.201561, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 16, 0.200432, 0.143532, N/A, 0.000534403, 0.00107062, 0.563514, 0.00254586, 2, 2, 1, 2, 1, 1, 53.8792, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 16, 0.264541, 0.183225, N/A, 0.000615546, 0.00170065, 1.09115, 0.00547851, 2, 2, 1, 2, 1, 1, 50.0752, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.276741, 0.202041, N/A, 0.000993015, 0.00186443, 1.85451, 0.00863871, 2, 2, 2, 4, 1, 1, 63.5135, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.276741, 0.202041, N/A, 0.00113324, 0.00329596, 1.85662, 0.00882362, 2, 2, 1, 2, 1, 1, 62.1825, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 128, 0.211406, 0.181391, N/A, 0.00393154, 0.00599578, 1.99688, 0.0140896, 2, 2, 1, 2, 1, 1, 38.9417, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 16, 0.294885, 0.229512, N/A, 0.00170892, 0.00215296, 3.33727, 0.0148422, 2, 2, 4, 8, 1, 1, 73.9346, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 64, 0.294885, 0.229512, N/A, 0.00228947, 0.00661492, 3.34478, 0.0158375, 2, 2, 1, 2, 1, 1, 69.2882, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 128, 0.237168, 0.20076, N/A, 0.00444741, 0.00870721, 3.85257, 0.0208582, 2, 2, 1, 2, 1, 1, 52.6099, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 256, 0.240413, 0.246192, N/A, 0.0113488, 0.0154773, 3.79378, 0.0386417, 2, 2, 1, 2, 1, 1, 28.3981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.300907, 0.240083, N/A, 0.00311658, 0.00270585, 7.55496, 0.0294181, 2, 2, 8, 16, 1, 1, 74.6037, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 128, 0.300907, 0.240083, N/A, 0.00526041, 0.0139113, 7.56338, 0.0343603, 2, 2, 1, 2, 1, 1, 63.8731, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 256, 0.266296, 0.265682, N/A, 0.0122829, 0.0208024, 7.27443, 0.0515348, 2, 2, 1, 2, 1, 1, 42.5867, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 512, 0.30605, 0.440457, N/A, 0.0372974, 0.0455543, 7.33482, 0.118715, 2, 2, 1, 2, 1, 1, 18.4872, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 16, 0.330297, 0.305266, N/A, 0.00585068, 0.00373043, 14.1971, 0.0567778, 2, 2, 16, 32, 1, 1, 77.3084, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 64, 0.41236, 0.324507, N/A, 0.00595539, 0.0129808, 14.8467, 0.058107, 2, 2, 2, 4, 1, 1, 75.5399, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 128, 0.41236, 0.324507, N/A, 0.00717767, 0.0246108, 14.8722, 0.0610496, 2, 2, 1, 2, 1, 1, 71.8988, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 256, 0.330297, 0.305266, N/A, 0.0139322, 0.031234, 14.2352, 0.0772472, 2, 2, 1, 2, 1, 1, 56.8227, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 512, 0.333877, 0.461891, N/A, 0.0390678, 0.056107, 13.7601, 0.143289, 2, 2, 1, 2, 1, 1, 30.6331, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 1024, 0.466027, 1.08377, N/A, 0.135849, 0.148228, 15.2133, 0.404293, 2, 2, 1, 1, 1, 2, 10.857, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.608204, 0.324507, N/A, 0.00656851, 0.00579185, 29.7275, 0.117215, 4, 2, 16, 16, 1, 1, 74.8946, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.442529, 0.39047, N/A, 0.0099817, 0.0084209, 27.9122, 0.108577, 2, 2, 8, 16, 1, 1, 80.853, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 64, 0.442529, 0.39047, N/A, 0.011057, 0.0147001, 27.892, 0.111216, 2, 2, 4, 8, 1, 1, 78.9349, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 128, 0.442529, 0.39047, N/A, 0.0132093, 0.0272601, 27.9324, 0.116773, 2, 2, 2, 4, 1, 1, 75.1781, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 256, 0.442529, 0.39047, N/A, 0.0175223, 0.0523885, 28.0438, 0.128318, 2, 2, 1, 2, 1, 1, 68.4141, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 512, 0.398085, 0.501682, N/A, 0.04239, 0.0769936, 26.61, 0.192291, 2, 2, 1, 2, 1, 1, 45.6537, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 1024, 0.50711, 1.11846, N/A, 0.139292, 0.169235, 27.1464, 0.451645, 2, 2, 1, 1, 1, 2, 19.4374, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 2048, 0.964237, 3.41531, N/A, 0.509494, 0.534252, 34.8496, 1.47518, 2, 2, 1, 1, 1, 2, 5.95098, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.600894, 0.501682, N/A, 0.0130281, 0.00748883, 52.4128, 0.230048, 2, 4, 32, 64, 1, 1, 76.3214, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.600416, 0.501682, N/A, 0.0146178, 0.0103698, 52.0292, 0.233389, 2, 4, 16, 32, 1, 1, 75.2289, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 64, 0.601402, 0.501682, N/A, 0.0180002, 0.0163423, 51.9131, 0.248764, 2, 4, 8, 16, 1, 1, 70.5793, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 128, 0.510916, 0.587485, N/A, 0.0252254, 0.0325116, 51.5979, 0.223367, 2, 2, 4, 8, 1, 1, 78.6042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 256, 0.510916, 0.587485, N/A, 0.0332561, 0.0613576, 51.7875, 0.245292, 2, 2, 2, 4, 1, 1, 71.5784, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 512, 0.510916, 0.587485, N/A, 0.0493257, 0.119058, 52.1971, 0.289866, 2, 2, 1, 2, 1, 1, 60.5713, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 1024, 0.588137, 1.17558, N/A, 0.143895, 0.213102, 50.8456, 0.54426, 2, 2, 1, 2, 1, 1, 32.2596, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 2048, 1.00066, 3.47593, N/A, 0.516283, 0.57617, 57.7983, 1.56809, 2, 2, 1, 1, 1, 2, 11.1968, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 4096, 1.76348, 3.41531, N/A, 2.89291, 2.95949, 92.0257, 11.0988, 4, 2, 1, 1, 1, 1, 1.58194, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 16, 0.860325, 0.501682, N/A, 0.0164862, 0.010947, 104.826, 0.469925, 2, 8, 32, 64, 1, 1, 74.7251, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.859749, 0.501682, N/A, 0.0191872, 0.0149393, 104.058, 0.479604, 2, 8, 16, 32, 1, 1, 73.217, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 64, 0.766335, 0.587485, N/A, 0.0277687, 0.0246471, 103.087, 0.458276, 2, 4, 8, 16, 1, 1, 76.6245, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 128, 0.771324, 0.587485, N/A, 0.0369393, 0.0442255, 103.196, 0.50727, 2, 4, 4, 8, 1, 1, 69.2239, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 256, 0.789345, 0.768285, N/A, 0.0469002, 0.103439, 102.965, 0.440276, 2, 2, 2, 4, 1, 1, 79.7571, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 512, 0.789345, 0.768285, N/A, 0.0629698, 0.20296, 103.375, 0.484851, 2, 2, 1, 2, 1, 1, 72.4246, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 1024, 0.70456, 1.26497, N/A, 0.157522, 0.296987, 98.4639, 0.732511, 2, 2, 1, 2, 1, 1, 47.9381, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 2048, 1.11708, 3.56793, N/A, 0.529642, 0.659786, 103.695, 1.75332, 2, 2, 1, 1, 1, 2, 20.0278, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 4096, 1.83059, 3.47593, N/A, 2.90079, 3.04432, 137.923, 11.2873, 4, 2, 1, 1, 1, 1, 3.11103, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
